"subject","trial","trial.type","choice"
"6387595",18,"Which candidate is more warm?","pity.target"
"6387595",19,"Which candidate is more warm?","pity.target"
"6387595",2,"Which candidate is more warm?","pity.target"
"6387595",20,"Which candidate is more warm?","pity.target"
"6387595",21,"Which candidate is more warm?","pity.target"
"6387595",22,"Which candidate is more competent?","envy.target"
"6387595",23,"Which candidate is more warm?","pity.target"
"6387595",24,"Which candidate is more warm?","pity.target"
"6387595",25,"Which candidate is more warm?","pity.target"
"6387595",26,"Which candidate is more warm?","pity.target"
"6387595",27,"Which candidate is more competent?","envy.target"
"6387595",28,"Which candidate is more warm?","pity.target"
"6387595",29,"Which candidate is more competent?","envy.target"
"6387595",3,"Which candidate is more warm?","pity.target"
"6387595",30,"Which candidate is more warm?","pity.target"
"6387595",4,"Which candidate is more warm?","pity.target"
"6387595",5,"Which candidate is more competent?","envy.target"
"6387595",6,"Which candidate is more warm?","pity.target"
"6387595",7,"Which candidate is more warm?","pity.target"
"6387595",8,"Which candidate is more warm?","pity.target"
"6387595",9,"Which candidate is more competent?","envy.target"
"6398456",1,"Which candidate is more warm?","pity.target"
"6398456",10,"Which candidate is more competent?","envy.target"
"6398456",11,"Which candidate is more warm?","pity.target"
"6398456",12,"Which candidate is more competent?","envy.target"
"6398456",13,"Which candidate is more competent?","envy.target"
"6398456",14,"Which candidate is more competent?","envy.target"
"6398456",15,"Which candidate is more competent?","envy.target"
"6398456",17,"Which candidate is more warm?","pity.target"
"6398456",18,"Which candidate is more competent?","envy.target"
"6398456",19,"Which candidate is more competent?","envy.target"
"6398456",2,"Which candidate is more competent?","envy.target"
"6398456",21,"Which candidate is more competent?","envy.target"
"6398456",22,"Which candidate is more competent?","envy.target"
"6398456",23,"Which candidate is more warm?","pity.target"
"6398456",24,"Which candidate is more warm?","pity.target"
"6398456",25,"Which candidate is more competent?","envy.target"
"6398456",27,"Which candidate is more warm?","pity.target"
"6398456",28,"Which candidate is more competent?","envy.target"
"6398456",29,"Which candidate is more competent?","envy.target"
"6398456",3,"Which candidate is more competent?","envy.target"
"6398456",30,"Which candidate is more competent?","envy.target"
"6398456",4,"Which candidate is more competent?","envy.target"
"6398456",5,"Which candidate is more competent?","envy.target"
"6398456",6,"Which candidate is more competent?","envy.target"
"6398456",7,"Which candidate is more competent?","envy.target"
"6398456",8,"Which candidate is more competent?","envy.target"
"6398456",9,"Which candidate is more competent?","envy.target"
"6399157",1,"Which candidate is more competent?","envy.target"
"6399157",10,"Which candidate is more competent?","envy.target"
"6399157",11,"Which candidate is more competent?","envy.target"
"6399157",12,"Which candidate is more warm?","pity.target"
"6399157",13,"Which candidate is more competent?","envy.target"
"6399157",14,"Which candidate is more warm?","pity.target"
"6399157",15,"Which candidate is more competent?","envy.target"
"6399157",16,"Which candidate is more competent?","envy.target"
"6399157",17,"Which candidate is more competent?","envy.target"
"6399157",18,"Which candidate is more competent?","envy.target"
"6399157",19,"Which candidate is more competent?","envy.target"
"6399157",2,"Which candidate is more competent?","envy.target"
"6399157",20,"Which candidate is more competent?","envy.target"
"6399157",21,"Which candidate is more competent?","envy.target"
"6399157",22,"Which candidate is more competent?","envy.target"
"6399157",23,"Which candidate is more competent?","envy.target"
"6399157",24,"Which candidate is more competent?","envy.target"
"6399157",25,"Which candidate is more warm?","pity.target"
"6399157",26,"Which candidate is more competent?","envy.target"
"6399157",27,"Which candidate is more warm?","pity.target"
"6399157",28,"Which candidate is more competent?","envy.target"
"6399157",29,"Which candidate is more competent?","envy.target"
"6399157",3,"Which candidate is more competent?","envy.target"
"6399157",30,"Which candidate is more competent?","envy.target"
"6399157",4,"Which candidate is more competent?","envy.target"
"6399157",5,"Which candidate is more warm?","pity.target"
"6399157",6,"Which candidate is more competent?","envy.target"
"6399157",7,"Which candidate is more competent?","envy.target"
"6399157",8,"Which candidate is more warm?","pity.target"
"6399157",9,"Which candidate is more competent?","envy.target"
"6417021",1,"Which candidate is more competent?","envy.target"
"6417021",10,"Which candidate is more competent?","envy.target"
"6417021",11,"Which candidate is more warm?","pity.target"
"6417021",12,"Which candidate is more competent?","envy.target"
"6417021",13,"Which candidate is more warm?","pity.target"
"6417021",14,"Which candidate is more competent?","envy.target"
"6417021",15,"Which candidate is more warm?","pity.target"
"6417021",16,"Which candidate is more warm?","pity.target"
"6417021",17,"Which candidate is more competent?","envy.target"
"6417021",18,"Which candidate is more warm?","pity.target"
"6417021",19,"Which candidate is more warm?","pity.target"
"6417021",2,"Which candidate is more warm?","pity.target"
"6417021",20,"Which candidate is more competent?","envy.target"
"6417021",21,"Which candidate is more warm?","pity.target"
"6417021",22,"Which candidate is more competent?","envy.target"
"6417021",23,"Which candidate is more warm?","pity.target"
"6417021",24,"Which candidate is more competent?","envy.target"
"6417021",25,"Which candidate is more competent?","envy.target"
"6417021",26,"Which candidate is more competent?","envy.target"
"6417021",27,"Which candidate is more warm?","pity.target"
"6417021",28,"Which candidate is more competent?","envy.target"
"6417021",29,"Which candidate is more warm?","pity.target"
"6417021",3,"Which candidate is more warm?","pity.target"
"6417021",30,"Which candidate is more competent?","envy.target"
"6417021",4,"Which candidate is more warm?","pity.target"
"6417021",5,"Which candidate is more competent?","envy.target"
"6417021",6,"Which candidate is more competent?","envy.target"
"6417021",7,"Which candidate is more competent?","envy.target"
"6417021",8,"Which candidate is more warm?","pity.target"
"6417021",9,"Which candidate is more warm?","pity.target"
"6419106",1,"Which candidate is more warm?","pity.target"
"6419106",10,"Which candidate is more competent?","envy.target"
"6419106",11,"Which candidate is more warm?","pity.target"
"6419106",12,"Which candidate is more warm?","pity.target"
"6419106",13,"Which candidate is more warm?","pity.target"
"6419106",14,"Which candidate is more warm?","pity.target"
"6419106",15,"Which candidate is more warm?","pity.target"
"6419106",16,"Which candidate is more warm?","pity.target"
"6419106",17,"Which candidate is more warm?","pity.target"
"6419106",18,"Which candidate is more warm?","pity.target"
"6419106",19,"Which candidate is more warm?","pity.target"
"6419106",2,"Which candidate is more warm?","pity.target"
"6419106",20,"Which candidate is more warm?","pity.target"
"6419106",21,"Which candidate is more warm?","pity.target"
"6419106",22,"Which candidate is more warm?","pity.target"
"6419106",23,"Which candidate is more warm?","pity.target"
"6419106",24,"Which candidate is more warm?","pity.target"
"6419106",25,"Which candidate is more warm?","pity.target"
"6419106",26,"Which candidate is more warm?","pity.target"
"6419106",27,"Which candidate is more warm?","pity.target"
"6419106",28,"Which candidate is more competent?","envy.target"
"6419106",29,"Which candidate is more warm?","pity.target"
"6419106",3,"Which candidate is more competent?","envy.target"
"6419106",30,"Which candidate is more warm?","pity.target"
"6419106",4,"Which candidate is more competent?","envy.target"
"6419106",5,"Which candidate is more competent?","envy.target"
"6419106",6,"Which candidate is more warm?","pity.target"
"6419106",7,"Which candidate is more competent?","envy.target"
"6419106",8,"Which candidate is more warm?","pity.target"
"6419106",9,"Which candidate is more warm?","pity.target"
"6423439",1,"Which candidate is more competent?","envy.target"
"6423439",10,"Which candidate is more competent?","envy.target"
"6423439",11,"Which candidate is more warm?","pity.target"
"6423439",12,"Which candidate is more warm?","pity.target"
"6423439",13,"Which candidate is more warm?","pity.target"
"6423439",14,"Which candidate is more warm?","pity.target"
"6423439",15,"Which candidate is more warm?","pity.target"
"6423439",16,"Which candidate is more warm?","pity.target"
"6423439",17,"Which candidate is more competent?","envy.target"
"6423439",18,"Which candidate is more warm?","pity.target"
"6423439",19,"Which candidate is more warm?","pity.target"
"6423439",2,"Which candidate is more warm?","pity.target"
"6423439",20,"Which candidate is more warm?","pity.target"
"6423439",21,"Which candidate is more competent?","envy.target"
"6423439",22,"Which candidate is more warm?","pity.target"
"6423439",23,"Which candidate is more warm?","pity.target"
"6423439",24,"Which candidate is more warm?","pity.target"
"6423439",25,"Which candidate is more warm?","pity.target"
"6423439",26,"Which candidate is more warm?","pity.target"
"6423439",27,"Which candidate is more warm?","pity.target"
"6423439",28,"Which candidate is more warm?","pity.target"
"6423439",29,"Which candidate is more warm?","pity.target"
"6423439",3,"Which candidate is more warm?","pity.target"
"6423439",30,"Which candidate is more warm?","envy.target"
"6423439",4,"Which candidate is more competent?","envy.target"
"6423439",5,"Which candidate is more warm?","pity.target"
"6423439",6,"Which candidate is more warm?","pity.target"
"6423439",7,"Which candidate is more warm?","pity.target"
"6423439",8,"Which candidate is more competent?","envy.target"
"6423439",9,"Which candidate is more warm?","pity.target"
"6431924",1,"Which candidate is more warm?","pity.target"
"6431924",10,"Which candidate is more warm?","pity.target"
"6431924",11,"Which candidate is more competent?","envy.target"
"6431924",12,"Which candidate is more warm?","pity.target"
"6431924",13,"Which candidate is more competent?","envy.target"
"6431924",14,"Which candidate is more competent?","pity.target"
"6431924",15,"Which candidate is more competent?","envy.target"
"6431924",16,"Which candidate is more warm?","pity.target"
